sent,word_num,word_len,word,orig,ent_type,pos1,pos2,pos3,係り受け,木の深さ
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,1,の,の,,助詞,準体助詞,,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,1,か,か,,助詞,終助詞,,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,1,―,―,,補助記号,一般,,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,2,現代,現代,,名詞,普通名詞,副詞可能,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,3,美術史,美術史,,名詞,普通名詞,一般,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,2,から,から,,助詞,格助詞,,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,2,学ぶ,学ぶ,,動詞,一般,,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,1,脳,脳,,名詞,普通名詞,一般,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,2,科学,科学,,名詞,普通名詞,サ変可能,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,2,入門,入門,,名詞,普通名詞,サ変可能,[],1
なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―,17,1,―,―,,補助記号,一般,,[],1
科学とモデル―シミュレーションの哲学 入門―,9,2,科学,科学,,名詞,普通名詞,サ変可能,[],1
科学とモデル―シミュレーションの哲学 入門―,9,1,と,と,,助詞,格助詞,,[],1
科学とモデル―シミュレーションの哲学 入門―,9,3,モデル,モデル,,名詞,普通名詞,一般,[],1
科学とモデル―シミュレーションの哲学 入門―,9,1,―,―,,補助記号,一般,,[],1
科学とモデル―シミュレーションの哲学 入門―,9,8,シミュレーション,シミュレーション,,名詞,普通名詞,サ変可能,[],1
科学とモデル―シミュレーションの哲学 入門―,9,1,の,の,,助詞,格助詞,,[],1
科学とモデル―シミュレーションの哲学 入門―,9,2,哲学,哲学,,名詞,普通名詞,一般,[],1
科学とモデル―シミュレーションの哲学 入門―,9,2,入門,入門,,名詞,普通名詞,サ変可能,[],1
科学とモデル―シミュレーションの哲学 入門―,9,1,―,―,,補助記号,一般,,[],1
現代語訳 論語と算盤 (ちくま新書),9,3,現代語,現代語,,名詞,普通名詞,一般,[],1
現代語訳 論語と算盤 (ちくま新書),9,1,訳,訳,,名詞,普通名詞,一般,[],1
現代語訳 論語と算盤 (ちくま新書),9,2,論語,論語,,名詞,固有名詞,一般,[],1
現代語訳 論語と算盤 (ちくま新書),9,1,と,と,,助詞,格助詞,,[],1
現代語訳 論語と算盤 (ちくま新書),9,2,算盤,算盤,,名詞,普通名詞,一般,[],1
現代語訳 論語と算盤 (ちくま新書),9,1,(,（,,補助記号,括弧開,,[],1
現代語訳 論語と算盤 (ちくま新書),9,3,ちくま,ちくま,,名詞,固有名詞,地名,[],1
現代語訳 論語と算盤 (ちくま新書),9,2,新書,新書,,名詞,普通名詞,一般,[],1
現代語訳 論語と算盤 (ちくま新書),9,1,),）,,補助記号,括弧閉,,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,8,エンジニアリング,エンジニアリング,,名詞,普通名詞,一般,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,2,組織,組織,,名詞,普通名詞,サ変可能,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,1,論,論,,名詞,普通名詞,一般,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,1,へ,へ,,助詞,格助詞,,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,1,の,の,,助詞,格助詞,,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,2,招待,招待,,名詞,普通名詞,サ変可能,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,1,~,～,,補助記号,一般,,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,1,不,不,,接頭辞,,,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,3,確実性,確実性,,名詞,普通名詞,一般,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,1,に,に,,助詞,格助詞,,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,4,向き合う,向き合う,,動詞,一般,,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,2,思考,思考,,名詞,普通名詞,サ変可能,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,1,と,と,,助詞,格助詞,,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,2,組織,組織,,名詞,普通名詞,サ変可能,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,1,の,の,,助詞,格助詞,,[],1
エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング,16,8,リファクタリング,リファクタリング,,名詞,普通名詞,一般,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,2,内的,内的,,形状詞,一般,,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,2,時間,時間,,名詞,普通名詞,助数詞可能,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,2,意識,意識,,名詞,普通名詞,サ変可能,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,1,の,の,,助詞,格助詞,,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,3,現象学,現象学,,名詞,普通名詞,一般,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,1,(,（,,補助記号,括弧開,,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,3,ちくま,ちくま,,名詞,固有名詞,地名,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,2,学芸,学芸,,名詞,普通名詞,一般,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,2,文庫,文庫,,名詞,普通名詞,一般,[],1
内的時間意識の現象学 (ちくま学芸文庫),10,1,),）,,補助記号,括弧閉,,[],1
中世の覚醒 (ちくま学芸文庫),8,2,中世,中世,,名詞,普通名詞,副詞可能,[],1
中世の覚醒 (ちくま学芸文庫),8,1,の,の,,助詞,格助詞,,[],1
中世の覚醒 (ちくま学芸文庫),8,2,覚醒,覚醒,,名詞,普通名詞,サ変可能,[],1
中世の覚醒 (ちくま学芸文庫),8,1,(,（,,補助記号,括弧開,,[],1
中世の覚醒 (ちくま学芸文庫),8,3,ちくま,ちくま,,名詞,固有名詞,地名,[],1
中世の覚醒 (ちくま学芸文庫),8,2,学芸,学芸,,名詞,普通名詞,一般,[],1
中世の覚醒 (ちくま学芸文庫),8,2,文庫,文庫,,名詞,普通名詞,一般,[],1
中世の覚醒 (ちくま学芸文庫),8,1,),）,,補助記号,括弧閉,,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,3,How,ハウ,,名詞,普通名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,6,Google,グーグル,,名詞,固有名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,5,Works,Works,,名詞,普通名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,1,(,（,,補助記号,括弧開,,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,2,ハウ,ハウ,,名詞,固有名詞,人名,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,1,・,・,,補助記号,一般,,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,4,グーグル,グーグル,,名詞,固有名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,1,・,・,,補助記号,一般,,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,4,ワークス,ワークス,,名詞,普通名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,1,),）,,補助記号,括弧閉,,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,3,私たち,私達,,名詞,普通名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,1,の,の,,助詞,格助詞,,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,3,働き方,働き方,,名詞,普通名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,1,と,と,,助詞,格助詞,,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,6,マネジメント,マネジメント,,名詞,普通名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,1,(,（,,補助記号,括弧開,,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,2,日経,日経,,名詞,固有名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,4,ビジネス,ビジネス,,名詞,普通名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,1,人,人,,接尾辞,名詞的,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,2,文庫,文庫,,名詞,普通名詞,一般,[],1
How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫),21,1,),）,,補助記号,括弧閉,,[],1
思考と意味の取扱いガイド,6,2,思考,思考,,名詞,普通名詞,サ変可能,[],1
思考と意味の取扱いガイド,6,1,と,と,,助詞,格助詞,,[],1
思考と意味の取扱いガイド,6,2,意味,意味,,名詞,普通名詞,サ変可能,[],1
思考と意味の取扱いガイド,6,1,の,の,,助詞,格助詞,,[],1
思考と意味の取扱いガイド,6,3,取扱い,取り扱い,,名詞,普通名詞,一般,[],1
思考と意味の取扱いガイド,6,3,ガイド,ガイド,,名詞,普通名詞,サ変可能,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,3,ビット,ビット,,名詞,普通名詞,助数詞可能,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,1,・,・,,補助記号,一般,,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,2,バイ,バイ,,名詞,普通名詞,一般,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,1,・,・,,補助記号,一般,,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,3,ビット,ビット,,名詞,普通名詞,助数詞可能,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,2,--,ー,,補助記号,一般,,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,4,デジタル,デジタル,,名詞,普通名詞,形状詞可能,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,2,社会,社会,,名詞,普通名詞,一般,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,2,調査,調査,,名詞,普通名詞,サ変可能,[],1
ビット・バイ・ビット -- デジタル社会調査入門,10,2,入門,入門,,名詞,普通名詞,サ変可能,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,3,社会的,社会的,,名詞,普通名詞,形状詞可能,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,1,な,だ,,助動詞,,,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,2,もの,物,,名詞,普通名詞,サ変可能,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,1,を,を,,助詞,格助詞,,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,4,組み直す,組み直す,,動詞,一般,,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,1,:,：,,補助記号,一般,,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,4,アクター,アクター,,名詞,普通名詞,一般,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,6,ネットワーク,ネットワーク,,名詞,普通名詞,一般,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,2,理論,理論,,名詞,普通名詞,一般,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,2,入門,入門,,名詞,普通名詞,サ変可能,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,1,(,（,,補助記号,括弧開,,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,2,叢書,叢書,,名詞,普通名詞,一般,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,1,・,・,,補助記号,一般,,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,7,ウニベルシタス,ウニベルシタス,,名詞,普通名詞,一般,[],1
社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス),15,1,),）,,補助記号,括弧閉,,[],1
組織開発の探究 理論に学び、実践に活かす,10,4,組織開発,組織開発,,名詞,普通名詞,一般,[],1
組織開発の探究 理論に学び、実践に活かす,10,1,の,の,,助詞,格助詞,,[],1
組織開発の探究 理論に学び、実践に活かす,10,2,探究,探究,,名詞,普通名詞,サ変可能,[],1
組織開発の探究 理論に学び、実践に活かす,10,2,理論,理論,,名詞,普通名詞,一般,[],1
組織開発の探究 理論に学び、実践に活かす,10,1,に,に,,助詞,格助詞,,[],1
組織開発の探究 理論に学び、実践に活かす,10,2,学び,学ぶ,,動詞,一般,,[],1
組織開発の探究 理論に学び、実践に活かす,10,1,、,、,,補助記号,読点,,[],1
組織開発の探究 理論に学び、実践に活かす,10,2,実践,実践,,名詞,普通名詞,サ変可能,[],1
組織開発の探究 理論に学び、実践に活かす,10,1,に,に,,助詞,格助詞,,[],1
組織開発の探究 理論に学び、実践に活かす,10,3,活かす,生かす,,動詞,一般,,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,2,普遍,普遍,,名詞,普通名詞,形状詞可能,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,3,生物学,生物学,,名詞,普通名詞,一般,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,1,:,：,,補助記号,一般,,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,2,物理,物理,,名詞,普通名詞,一般,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,1,に,に,,助詞,格助詞,,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,2,宿る,宿る,,動詞,一般,,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,2,生命,生命,,名詞,普通名詞,一般,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,1,、,、,,補助記号,読点,,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,2,生命,生命,,名詞,普通名詞,一般,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,1,の,の,,助詞,格助詞,,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,2,紡ぐ,紡ぐ,,動詞,一般,,[],1
普遍生物学: 物理に宿る生命、生命の紡ぐ物理,12,2,物理,物理,,名詞,普通名詞,一般,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,3,暮らし,暮らし,,名詞,普通名詞,一般,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,1,を,を,,助詞,格助詞,,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,3,変える,変える,,動詞,一般,,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,2,驚き,驚き,,名詞,普通名詞,一般,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,1,の,の,,助詞,格助詞,,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,2,数理,数理,,名詞,普通名詞,一般,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,2,工学,工学,,名詞,普通名詞,一般,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,1,(,（,,補助記号,括弧開,,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,4,ウェッジ,ウエッジ,,名詞,普通名詞,一般,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,2,選書,選書,,名詞,普通名詞,一般,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,2,53,53,,名詞,数詞,,[],1
暮らしを変える驚きの数理工学 (ウェッジ選書53),12,1,),）,,補助記号,括弧閉,,[],1
リサーチの技法,3,4,リサーチ,リサーチ,,名詞,普通名詞,サ変可能,[],1
リサーチの技法,3,1,の,の,,助詞,格助詞,,[],1
リサーチの技法,3,2,技法,技法,,名詞,普通名詞,一般,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,2,具体,具体,,名詞,普通名詞,一般,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,1,と,と,,助詞,格助詞,,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,2,抽象,抽象,,名詞,普通名詞,サ変可能,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,1,―,―,,補助記号,一般,,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,2,世界,世界,,名詞,普通名詞,一般,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,1,が,が,,助詞,格助詞,,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,3,変わっ,変わる,,動詞,一般,,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,1,て,て,,助詞,接続助詞,,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,3,見える,見える,,動詞,一般,,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,2,知性,知性,,名詞,普通名詞,一般,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,1,の,の,,助詞,格助詞,,[],1
具体と抽象 ―世界が変わって見える知性のしくみ,12,3,しくみ,仕組む,,動詞,一般,,[],1
抽象の力 (近代芸術の解析),9,2,抽象,抽象,,名詞,普通名詞,サ変可能,[],1
抽象の力 (近代芸術の解析),9,1,の,の,,助詞,格助詞,,[],1
抽象の力 (近代芸術の解析),9,1,力,力,,名詞,普通名詞,一般,[],1
抽象の力 (近代芸術の解析),9,1,(,（,,補助記号,括弧開,,[],1
抽象の力 (近代芸術の解析),9,2,近代,近代,,名詞,普通名詞,一般,[],1
抽象の力 (近代芸術の解析),9,2,芸術,芸術,,名詞,普通名詞,一般,[],1
抽象の力 (近代芸術の解析),9,1,の,の,,助詞,格助詞,,[],1
抽象の力 (近代芸術の解析),9,2,解析,解析,,名詞,普通名詞,サ変可能,[],1
抽象の力 (近代芸術の解析),9,1,),）,,補助記号,括弧閉,,[],1
テキストデータの統計科学入門,5,7,テキストデータ,テキストデータ,,名詞,普通名詞,一般,[],1
テキストデータの統計科学入門,5,1,の,の,,助詞,格助詞,,[],1
テキストデータの統計科学入門,5,2,統計,統計,,名詞,普通名詞,サ変可能,[],1
テキストデータの統計科学入門,5,2,科学,科学,,名詞,普通名詞,サ変可能,[],1
テキストデータの統計科学入門,5,2,入門,入門,,名詞,普通名詞,サ変可能,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,2,数字,数字,,名詞,普通名詞,一般,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,1,が,が,,助詞,格助詞,,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,3,明かす,明かす,,動詞,一般,,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,2,小説,小説,,名詞,普通名詞,一般,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,1,の,の,,助詞,格助詞,,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,2,秘密,秘密,,名詞,普通名詞,形状詞可能,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,6,スティーヴン,スティーブン,,名詞,固有名詞,人名,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,1,・,・,,補助記号,一般,,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,3,キング,キング,,名詞,固有名詞,人名,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,1,、,、,,補助記号,読点,,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,1,J,j,,名詞,普通名詞,一般,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,1,・,・,,補助記号,一般,,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,1,K,k,,名詞,普通名詞,一般,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,1,・,・,,補助記号,一般,,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,5,ローリング,ローリング,,名詞,普通名詞,サ変可能,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,2,から,から,,助詞,格助詞,,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,4,ナボコフ,ナボコフ,,名詞,固有名詞,人名,[],1
数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで,18,2,まで,まで,,助詞,副助詞,,[],1
時間と自由 (岩波文庫),7,2,時間,時間,,名詞,普通名詞,助数詞可能,[],1
時間と自由 (岩波文庫),7,1,と,と,,助詞,格助詞,,[],1
時間と自由 (岩波文庫),7,2,自由,自由,,名詞,普通名詞,形状詞可能,[],1
時間と自由 (岩波文庫),7,1,(,（,,補助記号,括弧開,,[],1
時間と自由 (岩波文庫),7,2,岩波,岩波,,名詞,固有名詞,一般,[],1
時間と自由 (岩波文庫),7,2,文庫,文庫,,名詞,普通名詞,一般,[],1
時間と自由 (岩波文庫),7,1,),）,,補助記号,括弧閉,,[],1
官僚制支配の日常構造―善意による支配とは何か,14,3,官僚制,官僚制,,名詞,普通名詞,一般,[],1
官僚制支配の日常構造―善意による支配とは何か,14,2,支配,支配,,名詞,普通名詞,サ変可能,[],1
官僚制支配の日常構造―善意による支配とは何か,14,1,の,の,,助詞,格助詞,,[],1
官僚制支配の日常構造―善意による支配とは何か,14,2,日常,日常,,名詞,普通名詞,副詞可能,[],1
官僚制支配の日常構造―善意による支配とは何か,14,2,構造,構造,,名詞,普通名詞,一般,[],1
官僚制支配の日常構造―善意による支配とは何か,14,1,―,―,,補助記号,一般,,[],1
官僚制支配の日常構造―善意による支配とは何か,14,2,善意,善意,,名詞,普通名詞,一般,[],1
官僚制支配の日常構造―善意による支配とは何か,14,1,に,に,,助詞,格助詞,,[],1
官僚制支配の日常構造―善意による支配とは何か,14,2,よる,よる,,動詞,一般,,[],1
官僚制支配の日常構造―善意による支配とは何か,14,2,支配,支配,,名詞,普通名詞,サ変可能,[],1
官僚制支配の日常構造―善意による支配とは何か,14,1,と,と,,助詞,格助詞,,[],1
官僚制支配の日常構造―善意による支配とは何か,14,1,は,は,,助詞,係助詞,,[],1
官僚制支配の日常構造―善意による支配とは何か,14,1,何,何,,代名詞,,,[],1
官僚制支配の日常構造―善意による支配とは何か,14,1,か,か,,助詞,副助詞,,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,2,情報,情報,,名詞,普通名詞,一般,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,3,視覚化,視覚化,,名詞,普通名詞,一般,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,1,と,と,,助詞,格助詞,,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,2,問題,問題,,名詞,普通名詞,一般,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,2,発見,発見,,名詞,普通名詞,サ変可能,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,2,支援,支援,,名詞,普通名詞,サ変可能,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,1,―,―,,補助記号,一般,,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,2,問題,問題,,名詞,普通名詞,一般,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,2,構造,構造,,名詞,普通名詞,一般,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,1,の,の,,助詞,格助詞,,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,3,可視化,可視化,,名詞,普通名詞,一般,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,1,に,に,,助詞,格助詞,,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,2,よる,よる,,動詞,一般,,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,2,仮説,仮説,,名詞,普通名詞,一般,[],1
情報視覚化と問題発見支援―問題構造の可視化による仮説生成,15,2,生成,生成,,名詞,普通名詞,サ変可能,[],1
社会科学のためのモデル入門,7,2,社会,社会,,名詞,普通名詞,一般,[],1
社会科学のためのモデル入門,7,2,科学,科学,,名詞,普通名詞,サ変可能,[],1
社会科学のためのモデル入門,7,1,の,の,,助詞,格助詞,,[],1
社会科学のためのモデル入門,7,2,ため,為,,名詞,普通名詞,副詞可能,[],1
社会科学のためのモデル入門,7,1,の,の,,助詞,格助詞,,[],1
社会科学のためのモデル入門,7,3,モデル,モデル,,名詞,普通名詞,一般,[],1
社会科学のためのモデル入門,7,2,入門,入門,,名詞,普通名詞,サ変可能,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,4,ピクサー,ピクサー,,名詞,固有名詞,一般,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,1,流,流,,接尾辞,名詞的,一般,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,2,創造,創造,,名詞,普通名詞,サ変可能,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,2,する,為る,,動詞,非自立可能,,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,3,ちから,力,,名詞,普通名詞,一般,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,1,―,―,,補助記号,一般,,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,1,―,―,,補助記号,一般,,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,3,小さな,小さな,,連体詞,,,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,3,可能性,可能性,,名詞,普通名詞,一般,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,2,から,から,,助詞,格助詞,,[],1
ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法,16,1,、,、,,補助記号,読点,,[],1
